record_id	phrase	meaning_zh	usage_note_zh	example_en	example_zh	content_method	qa_status	human_review_claimed
PH-J-0101	fall asleep	入睡；睡着	表示从清醒状态进入睡眠，fall 在句中随时态变化。	It was hard to fall asleep because of the noise outside.	因为外面的噪声，很难入睡。	original_project_authored	draft_auto_validated	false
PH-J-0102	fall down	跌倒；倒塌	可指人或物倒在地上，也可指建筑物倒塌。	Be careful not to fall down on the wet floor.	小心别在湿滑的地板上摔倒。	original_project_authored	draft_auto_validated	false
PH-J-0103	fall off	从某处掉下；脱落	后面可直接接所离开的物体，不再加 from。	Loose buttons may fall off this old coat.	这件旧外套上松动的纽扣可能会脱落。	original_project_authored	draft_auto_validated	false
PH-J-0104	fall over	摔倒；倒下	强调失去平衡而倒下，可用于人或直立物体。	The chair may fall over if you lean back too far.	如果你向后仰得太多，椅子可能会翻倒。	original_project_authored	draft_auto_validated	false
PH-J-0105	feed on	以某物为食	主语通常是动物，后接其食物。	Many small birds feed on seeds and insects.	许多小鸟以种子和昆虫为食。	original_project_authored	draft_auto_validated	false
PH-J-0106	feel like	想要；感觉像	后接名词或动名词可表示想做某事，也可表示某种感受。	I feel like taking a short walk after dinner.	晚饭后我想散一会儿步。	original_project_authored	draft_auto_validated	false
PH-J-0107	fill in	填写；填补	可表示填写表格中的信息，也可表示临时代替某人。	Please fill in your name and class on this form.	请在这张表格上填写你的姓名和班级。	original_project_authored	draft_auto_validated	false
PH-J-0108	fill up	装满；充满	表示容器或空间变满，也可接宾语表示把某物装满。	We need to fill up the water bottles before the hike.	徒步前我们需要把水瓶装满。	original_project_authored	draft_auto_validated	false
PH-J-0109	find out	查明；弄清楚	表示通过询问、调查或观察获得未知信息。	Let us find out why the computer will not start.	我们来查明电脑为什么无法启动。	original_project_authored	draft_auto_validated	false
PH-J-0110	get along	相处；进展	常与 with 连用表示与某人相处，也可说明事情进展情况。	The new classmates get along well with one another.	新同学们彼此相处得很好。	original_project_authored	draft_auto_validated	false
PH-J-0111	get away	离开；逃脱	表示离开某地，或从危险和控制中逃脱。	The thief tried to get away through the crowded market.	小偷试图穿过拥挤的市场逃走。	original_project_authored	draft_auto_validated	false
PH-J-0112	get back	返回；取回	可表示回到原处，也可表示重新得到某物。	We should get back to camp before sunset.	我们应该在日落前返回营地。	original_project_authored	draft_auto_validated	false
PH-J-0113	get down	下来；写下；使沮丧	可表示移动到低处、记下内容或使人情绪低落。	Use the ladder to get down from the roof safely.	用梯子安全地从屋顶下来。	original_project_authored	draft_auto_validated	false
PH-J-0114	get in	进入；到达	表示进入车辆或场所，也可表示交通工具到达。	We can get in through the side door.	我们可以从侧门进去。	original_project_authored	draft_auto_validated	false
PH-J-0115	get into	进入；陷入；开始从事	后接地点、状态或活动，含义取决于宾语。	Do not get into a car with a stranger.	不要上陌生人的车。	original_project_authored	draft_auto_validated	false
PH-J-0116	get off	下车；离开；脱下	常表示离开公共交通工具，也可表示从某物上下来。	We need to get off the bus at the next stop.	我们需要在下一站下车。	original_project_authored	draft_auto_validated	false
PH-J-0117	get on	上车；进展；相处	可表示登上公共交通工具，也可与 with 连用表示进展或相处。	Hurry, or we will not get on the train in time.	快点，否则我们不能及时上火车。	original_project_authored	draft_auto_validated	false
PH-J-0118	get out	出去；离开	表示从室内、车辆或某种处境中离开。	Use the rear door to get out of the building.	请从后门离开这栋楼。	original_project_authored	draft_auto_validated	false
PH-J-0119	get over	克服；从疾病中恢复	表示成功处理困难、情绪或疾病带来的影响。	With enough rest, you will soon get over the cold.	充分休息后，你很快就会从感冒中恢复。	original_project_authored	draft_auto_validated	false
